시설종류,대상시설명,소재지도로명주소,소재지지번주소,위도,경도,관리기관명,관할경찰서명,CCTV설치여부,CCTV설치대수,보호구역도로폭,데이터기준일자
유치원,해바라기자연유치원,부산광역시 부산진구 개금본동로9번길 41,부산광역시 부산진구 개금동 237-1,35.1571185,129.0235693,부산광역시 부산진구청,부산진경찰서,Y,1,,2023-07-07
유치원,금란유치원,부산광역시 부산진구 백양관문로 25-29,부산광역시 부산진구 개금동 53-5,35.1608238,129.0294651,부산광역시 부산진구청,부산진경찰서,Y,1,,2023-07-07
유치원,금샘유치원,부산광역시 부산진구 화지로 6,부산광역시 부산진구 양정동 455,35.1755761,129.0640828,부산광역시 부산진구청,부산진경찰서,Y,1,,2023-07-07
유치원,미소유치원(구.나무와아이들),부산광역시 부산진구 백양관문로 112,부산광역시 부산진구 당감동 791,35.16859825,129.0276734,부산광역시 부산진구청,부산진경찰서,Y,1,,2023-07-07
유치원,늘푸른유치원,부산광역시 부산진구 복지로 70,부산광역시 부산진구 개금동 618-2,35.14743748,129.0196358,부산광역시 부산진구청,부산진경찰서,Y,1,,2023-07-07
유치원,다원유치원,부산광역시 부산진구 성지로74번길 60,부산광역시 부산진구 초읍동 529-46,35.1790061,129.0563305,부산광역시 부산진구청,부산진경찰서,Y,1,,2023-07-07
유치원,당감미리내유치원,부산광역시 부산진구 백양순환로18번길 36,부산광역시 부산진구 당감동 689,35.1662387,129.0352533,부산광역시 부산진구청,부산진경찰서,Y,1,,2023-07-07
유치원,당감초등학교 병설유치원,부산광역시 부산진구 당감로 22-5,부산광역시 부산진구 당감동 271,35.16428339,129.0412435,부산광역시 부산진구청,부산진경찰서,Y,4,,2023-07-07
유치원,당평초등학교 병설유치원,부산광역시 부산진구 백양대로136번길 26,부산광역시 부산진구 당감동 517,35.16143614,129.0351726,부산광역시 부산진구청,부산진경찰서,Y,1,,2023-07-07
유치원,동성유치원,부산광역시 부산진구 동성로 26,부산광역시 부산진구 전포동 358-56,35.15268626,129.0695011,부산광역시 부산진구청,부산진경찰서,Y,1,,2023-07-07
유치원,벽산유치원,부산광역시 부산진구 엄광로 122,부산광역시 부산진구 가야동 669-9,35.14746351,129.0281362,부산광역시 부산진구청,부산진경찰서,Y,1,,2023-07-07
유치원,부산여대부속유치원,부산광역시 부산진구 진남로 506,부산광역시 부산진구 양정동 74-161,35.16923829,129.0720573,부산광역시 부산진구청,부산진경찰서,Y,1,,2023-07-07
유치원,부산진유치원,부산광역시 부산진구 범천로 30,부산광역시 부산진구 범천동 890-1,35.1499601,129.0562654,부산광역시 부산진구청,부산진경찰서,Y,3,,2023-07-07
유치원,빛나라유치원,부산광역시 부산진구 엄광로182번길 15-14,부산광역시 부산진구 가야동 464-84,35.1469879,129.0353397,부산광역시 부산진구청,부산진경찰서,N,,,2023-07-07
유치원,새동유치원,부산광역시 부산진구 동평로183번길 114,부산광역시 부산진구 연지동 353-9,35.1720278,129.0487216,부산광역시 부산진구청,부산진경찰서,N,,,2023-07-07
유치원,서면원광유치원,부산광역시 부산진구 시민공원로19번길 62,부산광역시 부산진구 부암동 80-39,35.1661393,129.0515033,부산광역시 부산진구청,부산진경찰서,Y,2,,2023-07-07
유치원,선암유치원,부산광역시 부산진구 신암로 97,부산광역시 부산진구 범천동 1230-65,35.1497283,129.0522612,부산광역시 부산진구청,부산진경찰서,Y,1,,2023-07-07
유치원,성북초등학교 병설유치원,부산광역시 부산진구 황령대로 79,부산광역시 부산진구 전포동 364-1,35.15124225,129.0681859,부산광역시 부산진구청,부산진경찰서,Y,1,,2023-07-07
유치원,성지유치원,부산광역시 부산진구 백양산로 23,부산광역시 부산진구 당감동 782-1,35.17142269,129.0328583,부산광역시 부산진구청,부산진경찰서,Y,3,,2023-07-07
유치원,성지초등학교 병설유치원,부산광역시 부산진구 시민공원로74번길 50,부산광역시 부산진구 범전동 228-17,35.1637504,129.0564954,부산광역시 부산진구청,부산진경찰서,Y,4,,2023-07-07
유치원,양정유치원,부산광역시 부산진구 양지로5번길 31,부산광역시 부산진구 양정동 353-3,35.1711433,129.0702889,부산광역시 부산진구청,부산진경찰서,Y,5,,2023-07-07
유치원,양정원광유치원,부산광역시 부산진구 양지로17번길 28,부산광역시 부산진구 양정동 356-26,35.1697015,129.0710592,부산광역시 부산진구청,부산진경찰서,N,0,,2023-07-07
유치원,양정현대유치원,부산광역시 부산진구 동평로 350,부산광역시 부산진구 양정동 511-3,35.17449296,129.0632237,부산광역시 부산진구청,부산진경찰서,Y,1,,2023-07-07
유치원,엘지유치원,부산광역시 부산진구 백양대로300번길 30,부산광역시 부산진구 개금동 455,35.1558931,129.0183964,부산광역시 부산진구청,부산진경찰서,Y,1,,2023-07-07
유치원,영림유치원,부산광역시 부산진구 냉정로 199,부산광역시 부산진구 개금동 177-154,35.1506644,129.0216733,부산광역시 부산진구청,부산진경찰서,Y,5,,2023-07-07
유치원,전원유치원,부산광역시 부산진구 당감로 118,부산광역시 부산진구 부암동 560-19,35.17297732,129.0369442,부산광역시 부산진구청,부산진경찰서,Y,1,,2023-07-07
유치원,전포유치원,부산광역시 부산진구 전포대로255번길 38,부산광역시 부산진구 전포동 656-1,35.1594596,129.0633334,부산광역시 부산진구청,부산진경찰서,Y,1,,2023-07-07
유치원,주례초등학교 병설유치원,부산광역시 부산진구 진사로61번길 28-7,부산광역시 부산진구 개금동 630-5,35.1457956,129.0194669,부산광역시 부산진구청,부산진경찰서,Y,4,,2023-07-07
유치원,초예유치원,부산광역시 부산진구 월드컵대로449번길 44-6,부산광역시 부산진구 초읍동 475,35.1814958,129.0505055,부산광역시 부산진구청,부산진경찰서,N,,,2023-07-07
유치원,화승예그린 유치원,부산광역시 부산진구 백양순환로 70-11,부산광역시 부산진구 당감동 775-2,35.16954693,129.0349402,부산광역시 부산진구청,부산진경찰서,Y,1,,2023-07-07
유치원,개림초 병설유치원,부산광역시 부산진구 백양대로320번길 40,부산광역시 부산진구 개금동 446-14,35.15632411,129.0161905,부산광역시 부산진구청,부산진경찰서,Y,1,,2023-07-07
유치원,부전초 병설유치원,부산광역시 부산진구 부전로65번길 25,부산광역시 부산진구 부전동 450-1,35.15495135,129.0531116,부산광역시 부산진구청,부산진경찰서,Y,2,,2023-07-07
초등학교,가남초등학교,부산광역시 부산진구 엄광로 325,부산광역시 부산진구 가야동 12,35.15451684,129.0440636,부산광역시 부산진구청,부산진경찰서,Y,1,,2023-07-07
초등학교,가산초등학교,부산광역시 부산진구 엄광로182번길 49,부산광역시 부산진구 가야동 464-99,35.1463446,129.0354733,부산광역시 부산진구청,부산진경찰서,Y,1,,2023-07-07
초등학교,가야초등학교,부산광역시 부산진구 대학로 16-1,부산광역시 부산진구 가야동 272,35.15386472,129.0365553,부산광역시 부산진구청,부산진경찰서,Y,2,,2023-07-07
초등학교,가평초등학교,부산광역시 부산진구 가야대로482번길 87,부산광역시 부산진구 가야동 649-19,35.14887656,129.0257663,부산광역시 부산진구청,부산진경찰서,Y,2,,2023-07-07
초등학교,개금초등학교,부산광역시 부산진구 가야대로443번길 25-10,부산광역시 부산진구 개금동 467-1,35.15452362,129.0195948,부산광역시 부산진구청,부산진경찰서,Y,1,,2023-07-07
초등학교,개림초등학교,부산광역시 부산진구 백양대로320번길 40,부산광역시 부산진구 개금동 446-14,35.15631983,129.0161767,부산광역시 부산진구청,부산진경찰서,Y,1,,2023-07-07
초등학교,개원초등학교,부산광역시 부산진구 백양관문로77번길 17,부산광역시 부산진구 개금동 1-18,35.1645759,129.0284098,부산광역시 부산진구청,부산진경찰서,Y,3,,2023-07-07
초등학교,개포초등학교,부산광역시 부산진구 백양대로208번길 9,부산광역시 부산진구 개금동 58,35.15883106,129.0265628,부산광역시 부산진구청,부산진경찰서,Y,3,,2023-07-07
초등학교,개화초등학교,부산광역시 부산진구 개금본동로66번길 12-12,부산광역시 부산진구 개금동 404,35.15857487,129.020698,부산광역시 부산진구청,부산진경찰서,Y,4,,2023-07-07
초등학교,당감초등학교,부산광역시 부산진구 당감로 22-5,부산광역시 부산진구 당감동 271,35.16428339,129.0412435,부산광역시 부산진구청,부산진경찰서,Y,4,,2023-07-07
초등학교,당평초등학교,부산광역시 부산진구 백양대로136번길 26,부산광역시 부산진구 당감동 517,35.16143614,129.0351726,부산광역시 부산진구청,부산진경찰서,Y,1,,2023-07-07
초등학교,동성초등학교,부산광역시 부산진구 동성로 26,부산광역시 부산진구 전포동 358-56,35.15268626,129.0695011,부산광역시 부산진구청,부산진경찰서,Y,2,,2023-07-07
초등학교,동양초등학교,부산광역시 부산진구 백양산로 99,부산광역시 부산진구 부암동 719,35.17669331,129.0307457,부산광역시 부산진구청,부산진경찰서,Y,1,,2023-07-07
초등학교,동원초등학교,부산광역시 부산진구 백양산로 43,부산광역시 부산진구 당감동 786-2,35.17320132,129.0311197,부산광역시 부산진구청,부산진경찰서,Y,2,,2023-07-07
초등학교,동평초등학교,부산광역시 부산진구 당감서로65번길 31,부산광역시 부산진구 당감동 705-1,35.16770975,129.0352983,부산광역시 부산진구청,부산진경찰서,Y,6,,2023-07-07
초등학교,부산진초등학교,부산광역시 부산진구 범천로 30,부산광역시 부산진구 범천동 890-1,35.1499593,129.0562654,부산광역시 부산진구청,부산진경찰서,Y,4,,2023-07-07
초등학교,부암초등학교,부산광역시 부산진구 신천대로263번길 26,부산광역시 부산진구 부암동 275,35.16499117,129.0487727,부산광역시 부산진구청,부산진경찰서,Y,3,,2023-07-07
초등학교,부전초등학교,부산광역시 부산진구 부전로65번길 25,부산광역시 부산진구 부전동 450-1,35.15495135,129.0531116,부산광역시 부산진구청,부산진경찰서,Y,2,,2023-07-07
초등학교,선암초등학교,부산광역시 부산진구 엄광로 412,부산광역시 부산진구 범천동 1223-27,35.14936736,129.0488766,부산광역시 부산진구청,부산진경찰서,Y,1,,2023-07-07
초등학교,성북초등학교,부산광역시 부산진구 황령대로 79,부산광역시 부산진구 전포동 364-1,35.15124225,129.0681859,부산광역시 부산진구청,부산진경찰서,Y,4,,2023-07-07
초등학교,성서초등학교,부산광역시 부산진구 중앙번영로 25,부산광역시 부산진구 범천동 851-6,35.14505123,129.0623377,부산광역시 부산진구청,부산진경찰서,Y,3,,2023-07-07
초등학교,성전초등학교,부산광역시 부산진구 전포대로298번길 15,부산광역시 부산진구 전포동 164-8,35.16398992,129.0663626,부산광역시 부산진구청,부산진경찰서,Y,2,,2023-07-07
초등학교,성지초등학교,부산광역시 부산진구 시민공원로 62,부산광역시 부산진구 범전동 229-1,35.1646683,129.0569618,부산광역시 부산진구청,부산진경찰서,Y,1,,2023-07-07
초등학교,양동초등학교,부산광역시 부산진구 황령산로605번길 35-10,부산광역시 부산진구 양정동 24,35.1715209,129.0810654,부산광역시 부산진구청,부산진경찰서,Y,1,,2023-07-07
초등학교,양성초등학교,부산광역시 부산진구 양성로 34,부산광역시 부산진구 양정동 445-386,35.1703567,129.0660935,부산광역시 부산진구청,부산진경찰서,Y,1,,2023-07-07
초등학교,양정초등학교,부산광역시 부산진구 중앙대로941번길 24,부산광역시 부산진구 양정동 273-8,35.17493602,129.0704415,부산광역시 부산진구청,부산진경찰서,Y,4,,2023-07-07
초등학교,연지초등학교,부산광역시 부산진구 연지로 29,부산광역시 부산진구 연지동 238-4,35.17270999,129.0521358,부산광역시 부산진구청,부산진경찰서,Y,1,,2023-07-07
초등학교,연학초등학교,부산광역시 부산진구 초읍천로43번길 10,부산광역시 부산진구 초읍동 117-1,35.17660838,129.0462806,부산광역시 부산진구청,부산진경찰서,Y,2,,2023-07-07
초등학교,전포초등학교,부산광역시 부산진구 전포대로255번길 38,부산광역시 부산진구 전포동 656-1,35.1594596,129.0633334,부산광역시 부산진구청,부산진경찰서,Y,2,,2023-07-07
초등학교,주례초등학교,부산광역시 부산진구 진사로61번길 28-7,부산광역시 부산진구 개금동 630-5,35.1457956,129.0194669,부산광역시 부산진구청,부산진경찰서,Y,4,,2023-07-07
초등학교,주원초등학교,부산광역시 부산진구 복지로 71,부산광역시 부산진구 개금동 565-14,35.147258,129.0208064,부산광역시 부산진구청,부산진경찰서,Y,1,,2023-07-07
초등학교,초읍초등학교,부산광역시 부산진구 성지로104번길 26,부산광역시 부산진구 초읍동 540,35.18074569,129.053993,부산광역시 부산진구청,부산진경찰서,Y,2,,2023-07-07
어린이집,BR스쿨어린이집,부산광역시 동래구 쇠미로27번길 10 (사직동) BR스쿨어린이집,부산광역시 동래구 사직동 981-7,35.19672651,129.0533438,부산광역시 동래구,부산동래경찰서,N,,22,2023-11-11
유치원,SK뜰에유치원,"부산광역시 동래구 충렬대로 487 (안락동, 안락 SK아파트) SK뜰에유치원",부산광역시 동래구 안락동 472-57,35.19481646,129.1118476,부산광역시 동래구,부산동래경찰서,N,,12,2023-11-11
초등학교,교동초등학교,부산광역시 동래구 시실로 73-13 (명륜동) 교동초등학교,부산광역시 동래구 명륜동 105-1,35.21545808,129.0921765,부산광역시 동래구,부산동래경찰서,Y,1,12,2023-11-11
유치원,교동초등학교병설유치원,부산광역시 동래구 시실로 73-13 (명륜동) 교동초등학교병설유치원,부산광역시 동래구 명륜동 105-1,35.21545808,129.0921765,부산광역시 동래구,부산동래경찰서,N,,12,2023-11-11
초등학교,금강초등학교,부산광역시 동래구 사직북로28번길 125 (온천동) 금강초등학교,부산광역시 동래구 온천동 1263,35.2031347,129.0641112,부산광역시 동래구,부산동래경찰서,Y,5,31,2023-11-11
초등학교,낙민초등학교,부산광역시 동래구 충렬대로272번길 34 (낙민동) 낙민초등학교,부산광역시 동래구 낙민동 303,35.19942578,129.088343,부산광역시 동래구,부산동래경찰서,Y,5,18,2023-11-11
유치원,낙민초등학교병설유치원,부산광역시 동래구 충렬대로272번길 34 (낙민동) 낙민초등학교병설유치원,부산광역시 동래구 낙민동 303,35.19942578,129.088343,부산광역시 동래구,부산동래경찰서,N,,18,2023-11-11
초등학교,내산초등학교,부산광역시 동래구 중앙대로1335번길 38 (온천동) 내산초등학교,부산광역시 동래구 온천동 700-1,35.20735793,129.0766352,부산광역시 동래구,부산동래경찰서,Y,1,9,2023-11-11
초등학교,내성초등학교,부산광역시 동래구 동래로 173 (복천동) 내성초등학교,부산광역시 동래구 복천동 72,35.20461583,129.0897914,부산광역시 동래구,부산동래경찰서,Y,1,12,2023-11-11
유치원,내성초등학교병설유치원,부산광역시 동래구 동래로 173 (복천동) 내성초등학교병설유치원,부산광역시 동래구 복천동 72,35.20461583,129.0897374,부산광역시 동래구,부산동래경찰서,N,,12,2023-11-11
유치원,느티나무유치원,부산광역시 동래구 온천천로453번길 6 (안락동) 느티나무유치원,부산광역시 동래구 안락동 221-7,35.19155774,129.1028193,부산광역시 동래구,부산동래경찰서,N,,9,2023-11-11
초등학교,달북초등학교,부산광역시 동래구 쇠미로 131 (온천동) 달북초등학교,부산광역시 동래구 온천동 1608-2,35.20357435,129.0599975,부산광역시 동래구,부산동래경찰서,Y,3,20,2023-11-11
유치원,동래유치원,부산광역시 동래구 동래로152번가길 21-9 (칠산동) 동래유치원,부산광역시 동래구 칠산동 246,35.20316736,129.088301,부산광역시 동래구,부산동래경찰서,Y,1,8,2023-11-11
유치원,럭키동래유치원,부산광역시 동래구 중앙대로1367번길 85 (온천동) 럭키동래유치원,부산광역시 동래구 온천동 707-4,35.2100912,129.0734827,부산광역시 동래구,부산동래경찰서,N,,20,2023-11-11
초등학교,명동초등학교,부산광역시 동래구 명장로63번길 60-5 (명장동) 명동초등학교,부산광역시 동래구 명장동 433-2,35.20759141,129.1062471,부산광역시 동래구,부산동래경찰서,Y,2,9,2023-11-11
유치원,명륜자연유치원,부산광역시 동래구 명륜로250번길 43 (명륜동) 명륜자연유치원,부산광역시 동래구 명륜동 32-71,35.21515222,129.0870207,부산광역시 동래구,부산동래경찰서,N,,5,2023-11-11
초등학교,명륜초등학교,부산광역시 동래구 동래로 91 (명륜동) 명륜초등학교,부산광역시 동래구 명륜동 228,35.20803548,129.0832699795,부산광역시 동래구,부산동래경찰서,Y,4,20,2023-11-11
초등학교,명서초등학교,부산광역시 동래구 명서로 121 (명장동) 명서초등학교,부산광역시 동래구 명장동 502-1,35.21207663,129.1008778,부산광역시 동래구,부산동래경찰서,N,,18,2023-11-11
초등학교,명장초등학교,부산광역시 동래구 복천로 121 (명장동) 명장초등학교,부산광역시 동래구 명장동 273-1,35.20819025,129.0965594,부산광역시 동래구,부산동래경찰서,Y,2,13,2023-11-11
초등학교,미남초등학교,부산광역시 동래구 충렬대로100번길 83 (온천동) 미남초등학교,부산광역시 동래구 온천동 1460-1,35.20368445,129.0728408,부산광역시 동래구,부산동래경찰서,Y,2,9,2023-11-11
유치원,법륜유치원,부산광역시 동래구 동래로 160 (칠산동) 법륜유치원,부산광역시 동래구 칠산동 239-10,35.20358527,129.0879172,부산광역시 동래구,부산동래경찰서,Y,1,15,2023-11-11
어린이집,부산경찰청직장어린이집,부산광역시 동래구 쇠미로17번길 8 (사직동) 부산경찰청어린이집,부산광역시 동래구 사직동 981-62,35.19585803,129.0534731,부산광역시 동래구,부산동래경찰서,Y,2,16,2023-11-11
특수학교,부산맹학교,부산광역시 동래구 충렬사로67번길 56 (명장동) 부산맹학교,부산광역시 동래구 명장동 263-5,35.20686112,129.0970552,부산광역시 동래구,부산동래경찰서,N,,10,2023-11-11
유치원,쁘띠쁘아유치원,부산광역시 동래구 쇠미로129번길 102-13 (온천동) 쁘띠쁘아유치원,부산광역시 동래구 온천동 1657-7,35.20713307,129.0577378,부산광역시 동래구,부산동래경찰서,N,,6,2023-11-11
유치원,사직유치원,부산광역시 동래구 사직북로34번길 62 (사직동) 사직유치원,부산광역시 동래구 사직동 54-8,35.2005247,129.0627414,부산광역시 동래구,부산동래경찰서,N,,10,2023-11-11
유치원,사직자연유치원,"부산광역시 동래구 사직로 80 (사직동, 사직 쌍용 예가) 사직자연유치원",부산광역시 동래구 사직동 1017,35.19662799,129.057506,부산광역시 동래구,부산동래경찰서,Y,1,16,2023-11-11
초등학교,사직초등학교,부산광역시 동래구 쇠미로81번길 7 (사직동) 사직초등학교,부산광역시 동래구 사직동 592,35.20088135,129.0541694,부산광역시 동래구,부산동래경찰서,Y,4,23,2023-11-11
유치원,세명유치원,부산광역시 동래구 안락로101번길 42 (명장동) 세명유치원,부산광역시 동래구 명장동 612-5,35.20129139,129.1082182,부산광역시 동래구,부산동래경찰서,N,,10,2023-11-11
유치원,수안유치원,부산광역시 동래구 충렬대로237번길 57 (수안동) 수안유치원,부산광역시 동래구 수안동 476-7,35.20376806,129.0847206,부산광역시 동래구,부산동래경찰서,N,,12,2023-11-11
초등학교,수안초등학교,부산광역시 동래구 온천천로 215 (수안동) 수안초등학교,부산광역시 동래구 수안동 7-1,35.20047925,129.0804245,부산광역시 동래구,부산동래경찰서,Y,1,12,2023-11-11
어린이집,스펀지어린이집,부산광역시 동래구 충렬대로410번길 41 (안락동) 스펀지어린이집,부산광역시 동래구 안락동 628-86,35.19467085,129.1025964,부산광역시 동래구,부산동래경찰서,Y,1,15,2023-11-11
유치원,스펀지유치원,"부산광역시 동래구 안남로 36 (낙민동, 중앙하이츠2단지) 스펀지유치원",부산광역시 동래구 낙민동 90-6,35.1942212,129.0957756,부산광역시 동래구,부산동래경찰서,N,,15,2023-11-11
어린이집,승원어린이집,부산광역시 동래구 아시아드대로108번길 75 (사직동) 승원어린이집,부산광역시 동래구 사직동 131-10,35.19514705,129.0705599,부산광역시 동래구,부산동래경찰서,N,,6,2023-11-11
유치원,승원유치원,부산광역시 동래구 아시아드대로108번길 85 (사직동) 승원유치원,부산광역시 동래구 사직동 131-5,35.19526435,129.071029,부산광역시 동래구,부산동래경찰서,Y,1,6,2023-11-11
유치원,아이숲유치원,부산광역시 동래구 옥봉로14번길 25 (명장동) 아이숲유치원,부산광역시 동래구 명장동 477-1,35.20988242,129.106808,부산광역시 동래구,부산동래경찰서,N,,8,2023-11-11
초등학교,안남초등학교,부산광역시 동래구 연안로 46 (안락동) 안남초등학교,부산광역시 동래구 안락동 175-16,35.19170351,129.1077338,부산광역시 동래구,부산동래경찰서,Y,7,28,2023-11-11
초등학교,안락초등학교,부산광역시 동래구 명안로53번길 22 (명장동) 안락초등학교,부산광역시 동래구 명장동 104-5,35.20200573,129.1030796,부산광역시 동래구,부산동래경찰서,Y,3,10,2023-11-11
유치원,안락초등학교병설유치원,부산광역시 동래구 명안로53번길 22 (명장동) 안락초등학교병설유치원,부산광역시 동래구 명장동 104-5,35.20200573,129.1030796,부산광역시 동래구,부산동래경찰서,N,,10,2023-11-11
초등학교,안민초등학교,부산광역시 동래구 온천천로381번길 19 (낙민동) 안민초등학교,부산광역시 동래구 낙민동 85-10,35.19402913,129.0937899,부산광역시 동래구,부산동래경찰서,Y,7,28,2023-11-11
유치원,안성자연유치원,부산광역시 동래구 명안로77번길 35 (명장동) 안성자연유치원,부산광역시 동래구 명장동 64-4,35.20377358,129.1023286,부산광역시 동래구,부산동래경찰서,N,,8,2023-11-11
초등학교,안진초등학교,부산광역시 동래구 안남로 63 (안락동) 안진초등학교,부산광역시 동래구 안락동 1252,35.19474507,129.0991293,부산광역시 동래구,부산동래경찰서,Y,3,18,2023-11-11
어린이집,양덕어린이집,부산광역시 동래구 여고로 46 (사직동) 양덕어린이집,부산광역시 동래구 사직동 115-3,35.1955337,129.0689369,부산광역시 동래구,부산동래경찰서,Y,2,24,2023-11-11
유치원,여고유치원,부산광역시 동래구 여고북로60번길 18 (사직동) 여고유치원,부산광역시 동래구 사직동 388,35.19981904,129.0678252,부산광역시 동래구,부산동래경찰서,N,,19,2023-11-11
초등학교,여고초등학교,부산광역시 동래구 여고로63번가길 12 (사직동) 여고초등학교,부산광역시 동래구 사직동 126-1,35.1979099,129.0689614,부산광역시 동래구,부산동래경찰서,Y,3,20,2023-11-11
어린이집,예능어린이집,부산광역시 동래구 동래로 139 (복천동) 예능어린이집,부산광역시 동래구 복천동 193-1,35.20518712,129.0867018,부산광역시 동래구,부산동래경찰서,Y,2,16,2023-11-11
유치원,예람유치원,부산광역시 동래구 충렬대로202번가길 24 (수안동) 예람유치원,부산광역시 동래구 수안동 2-3,35.20122548,129.0826542,부산광역시 동래구,부산동래경찰서,N,,8,2023-11-11
초등학교,예원초등학교,부산광역시 동래구 사직로 78 (사직동) 예원초등학교,부산광역시 동래구 사직동 1018,35.19588224,129.0573916,부산광역시 동래구,부산동래경찰서,Y,2,33,2023-11-11
유치원,예인유치원,"부산광역시 동래구 쇠미로 37 (사직동, 삼정그린코아) 예인유치원",부산광역시 동래구 사직동 981-100,35.19738003,129.0531522,부산광역시 동래구,부산동래경찰서,Y,1,20,2023-11-11
어린이집,예지어린이집,부산광역시 동래구 충렬대로100번길 117 (온천동) 10동 예지어린이집,부산광역시 동래구 온천동 1468-6,35.20205723,129.0730418,부산광역시 동래구,부산동래경찰서,N,,10,2023-11-11
초등학교,온천초등학교,부산광역시 동래구 충렬대로107번길 124 (온천동) 온천초등학교,부산광역시 동래구 온천동 397-4,35.21255477,129.0736773,부산광역시 동래구,부산동래경찰서,Y,4,20,2023-11-11
어린이집,주영어린이집,부산광역시 동래구 시실로211번길 51 (명장동) 주영어린이집,부산광역시 동래구 명장동 302-1,35.20850731,129.0998218,부산광역시 동래구,부산동래경찰서,N,,10,2023-11-11
초등학교,충렬초등학교,부산광역시 동래구 안락로125번길 22 (안락동) 충렬초등학교,부산광역시 동래구 안락동 467-1,35.20041739,129.1117016,부산광역시 동래구,부산동래경찰서,Y,1,15,2023-11-11
어린이집,코끼리자연어린이집,부산광역시 동래구 칠산로 29 (칠산동) 코끼리자연어린이집,부산광역시 동래구 칠산동 37,35.20720049,129.0937239,부산광역시 동래구,부산동래경찰서,N,,10,2023-11-11
유치원,한누리유치원,부산광역시 동래구 쇠미로71번길 47 (사직동) 한누리유치원,부산광역시 동래구 사직동 산598-21,35.20037943,129.0520375,부산광역시 동래구,부산동래경찰서,N,,4,2023-11-11
어린이집,한독온천어린이집,부산광역시 동래구 석사북로95번길 72 (온천동) 한독온천어린이집,부산광역시 동래구 온천동 1218-7,35.20743972,129.0631326,부산광역시 동래구,부산동래경찰서,Y,4,8,2023-11-11
어린이집,한마음어린이집,부산광역시 동래구 명안로78번길 9 (명장동) 한마음어린이집,부산광역시 동래구 명장동 136-13,35.20371241,129.1048531,부산광역시 동래구,부산동래경찰서,N,,10,2023-11-11
유치원,해솔유치원,"부산광역시 동래구 명륜로236번길 9 (명륜동, 명륜동SKVIEW) 해솔유치원",부산광역시 동래구 명륜동 752,35.21425939,129.084954,부산광역시 동래구,부산동래경찰서,Y,3,6,2023-11-11
어린이집,현대어린이집,부산광역시 동래구 동래로 98 (명륜동) 현대어린이집,부산광역시 동래구 명륜동 310-1,35.20736937,129.0831708,부산광역시 동래구,부산동래경찰서,N,,20,2023-11-11
유치원,혜화병설유치원,부산광역시 동래구 명장로99번길 27 (명장동) 혜화병설유치원,부산광역시 동래구 명장동 산12,35.20140513,129.1130289,부산광역시 동래구,부산동래경찰서,N,,6,2023-11-11
어린이집,혜화어린이집,부산광역시 동래구 명장로99번길 25-1 (명장동) 혜화어린이집,부산광역시 동래구 명장동 산12,35.20175211,129.1134549,부산광역시 동래구,부산동래경찰서,Y,1,6,2023-11-11
초등학교,혜화초등학교,부산광역시 동래구 명장로99번길 25 (명장동) 혜화초등학교,부산광역시 동래구 명장동 산12,35.20226047,129.1132938,부산광역시 동래구,부산동래경찰서,Y,2,6,2023-11-11
유치원,홍익유치원,부산광역시 동래구 명안로25번길 9 (안락동) 홍익유치원,부산광역시 동래구 안락동 447-21,35.19871321,129.1038419,부산광역시 동래구,부산동래경찰서,N,,6,2023-11-11
유치원,민들레유치원,부산광역시 동래구 차밭골로49번길 41 (온천동) 민들레유치원,부산광역시 동래구 온천동 345-15,35.21597023,129.075666,부산광역시 동래구,부산동래경찰서,N,,7,2023-11-11
초등학교,온샘초등학교,부산광역시 동래구 충렬대로75번길 25,부산광역시 동래구 온천동 968-3,35.20952094,129.0687106,부산광역시 동래구,부산동래경찰서,Y,6,20,2023-11-11
유치원,온샘초등학교병설유치원,부산광역시 동래구 충렬대로75번길 25,부산광역시 동래구 온천동 968-3,35.20952094,129.0687106,부산광역시 동래구,부산동래경찰서,N,,20,2023-11-11
어린이집,온천보라어린이집,부산광역시 동래구 우장춘로 174 (온천동) 온천보라어린이집,부산광역시 동래구 온천동 269-58,35.22150433,129.0769695,부산광역시 동래구,부산동래경찰서,Y,1,15,2023-11-11
어린이집,다솜어린이집,부산광역시 영도구 함지로79번길 76,부산광역시 영도구 동삼동 510-9,35.0759734,129.065522,부산광역시 영도구청,영도경찰서,Y,1,9,2023-10-15
어린이집,영지어린이집,부산광역시 영도구 와치로 2-13,부산광역시 영도구 청학동 466-2,35.08991805,129.057659,부산광역시 영도구청,영도경찰서,Y,1,8,2023-10-15
어린이집,와치어린이집,부산광역시 영도구 청학서로 11,부산광역시 영도구 청학동 416-1,35.0920368,129.0570901,부산광역시 영도구청,영도경찰서,Y,2,7,2023-10-15
유치원,꿈나무유치원,부산광역시 영도구 남항새싹길 79,부산광역시 영도구 영선동4가 245-1,35.08232583,129.0440672,부산광역시 영도구청,영도경찰서,Y,2,6~10,2023-10-15
유치원,복자유치원,부산광역시 영도구 태종로 340,부산광역시 영도구 청학동 196,35.09543187,129.0621922,부산광역시 영도구청,영도경찰서,Y,1,14,2023-10-15
유치원,봉학병설유치원,부산광역시 영도구 태종로 242,부산광역시 영도구 청학동 389-53,35.09553575,129.0550151,부산광역시 영도구청,영도경찰서,Y,2,9.8~13.1,2023-10-15
유치원,선암사유치원,부산광역시 영도구 본산로 37,부산광역시 영도구 동삼동 797-9,35.06647691,129.0773082,부산광역시 영도구청,영도경찰서,Y,1,6,2023-10-15
